Away Team,City,Home Team,Match Date,Match ID,Match Referee,Player Of Match,Season,Team Gender,Toss Decision,Toss Winner,TV Umpire,Umpire,Venue,Winner,Number of Records,Winner Runs
Pakistan,,Sri Lanka,01-08-2009,403371,AG Hurst,CK Kapugedera,2009,male,field,Sri Lanka,EAR de Silva,"SJ Davis,HDPK Dharmasena",Rangiri Dambulla International Stadium,Sri Lanka,1,
Bangladesh,St Kitts,West Indies,02-08-2009,401076,RS Mahanama,DJG Sammy,2009,male,bat,Bangladesh,CE Mack,"CR Duncan,NA Malcolm","""Warner Park",West Indies,1,
Pakistan,,Sri Lanka,03-08-2009,403372,AG Hurst,DPMD Jayawardene,2009,male,field,Sri Lanka,HDPK Dharmasena,"SJ Davis,EAR de Silva",Rangiri Dambulla International Stadium,Sri Lanka,1,
Australia,Leeds,England,07-08-2009,345973,RS Madugalle,MJ North,2009,male,bat,England,IJ Gould,"Asad Rauf,BF Bowden",Headingley,Australia,1,80
Pakistan,Colombo,Sri Lanka,07-08-2009,403373,AG Hurst,Umar Akmal,2009,male,bat,Pakistan,HDPK Dharmasena,"SJ Davis,MG Silva",R Premadasa Stadium,Pakistan,1,146
Pakistan,Colombo,Sri Lanka,09-08-2009,403374,AG Hurst,Naved-ul-Hasan,2009,male,bat,Pakistan,HDPK Dharmasena,"SJ Davis,MG Silva",R Premadasa Stadium,Pakistan,1,132
Bangladesh,Bulawayo,Zimbabwe,09-08-2009,410337,J Srinath,Mohammad Ashraful,2009,male,field,Bangladesh,KC Barbour,"AM Saheba,RB Tiffin",Queens Sports Club,Bangladesh,1,
Bangladesh,Bulawayo,Zimbabwe,11-08-2009,410338,J Srinath,Shakib Al Hasan,2009,male,field,Zimbabwe,,"AM Saheba,RB Tiffin",Queens Sports Club,Bangladesh,1,49
Pakistan,Colombo,Sri Lanka,12-08-2009,403375,AG Hurst,Shahid Afridi,2009,male,bat,Pakistan,MG Silva,"EAR de Silva,TH Wijewardene",R Premadasa Stadium,Pakistan,1,52
Bangladesh,Bulawayo,Zimbabwe,14-08-2009,410339,J Srinath,E Chigumbura,2009,male,field,Bangladesh,O Chirombe,"AM Saheba,RB Tiffin",Queens Sports Club,Zimbabwe,1,69
Bangladesh,Bulawayo,Zimbabwe,16-08-2009,410340,J Srinath,"CK Coventry,Tamim Iqbal",2009,male,bat,Zimbabwe,O Chirombe,"KC Barbour,AM Saheba",Queens Sports Club,Bangladesh,1,
Bangladesh,Bulawayo,Zimbabwe,18-08-2009,410341,J Srinath,Dolar Mahmud,2009,male,bat,Zimbabwe,O Chirombe,"KC Barbour,AM Saheba",Queens Sports Club,Bangladesh,1,
New Zealand,,Sri Lanka,18-08-2009,403378,AJ Pycroft,TM Dilshan,2009,male,field,New Zealand,EAR de Silva,"DJ Harper,NJ Llong",Galle International Stadium,Sri Lanka,1,202
Australia,London,England,20-08-2009,345974,RS Madugalle,SCJ Broad,2009,male,bat,England,PJ Hartley,"Asad Rauf,BF Bowden",Kennington Oval,England,1,197
New Zealand,Colombo,Sri Lanka,26-08-2009,403379,AJ Pycroft,DPMD Jayawardene,2009,male,bat,Sri Lanka,HDPK Dharmasena,"DJ Harper,NJ Llong",Sinhalese Sports Club Ground,Sri Lanka,1,96
Australia,Manchester,England,30-08-2009,350050,RS Madugalle,,2009,male,field,England,PJ Hartley,"IJ Gould,RA Kettleborough",Old Trafford,,1,
New Zealand,Colombo,Sri Lanka,02-09-2009,403385,AJ Pycroft,DL Vettori,2009,male,bat,New Zealand,MG Silva,"EAR de Silva,HDPK Dharmasena",R Premadasa Stadium,New Zealand,1,3
New Zealand,Colombo,Sri Lanka,04-09-2009,403386,AJ Pycroft,JD Ryder,2009,male,bat,New Zealand,HDPK Dharmasena,"MG Silva,TH Wijewardene",R Premadasa Stadium,New Zealand,1,22
Australia,London,England,04-09-2009,350043,RS Mahanama,CJ Ferguson,2009,male,field,England,PJ Hartley,"AL Hill,NJ Llong",Kennington Oval,Australia,1,4
Australia,London,England,06-09-2009,350044,RS Mahanama,MG Johnson,2009,male,field,England,NJ Llong,"IJ Gould,AL Hill",Lord's,Australia,1,39
New Zealand,Colombo,Sri Lanka,08-09-2009,403380,BC Broad,TT Samaraweera,2009,male,bat,Sri Lanka,HDPK Dharmasena,"EAR de Silva,BR Doctrove",R Premadasa Stadium,Sri Lanka,1,97
Australia,Southampton,England,09-09-2009,350045,RS Mahanama,CL White,2009,male,bat,England,RA Kettleborough,"PJ Hartley,AL Hill",The Rose Bowl,Australia,1,
New Zealand,Colombo,India,11-09-2009,403382,BC Broad,A Nehra,2009,male,bat,New Zealand,MG Silva,"HDPK Dharmasena,BR Doctrove",R Premadasa Stadium,India,1,
Australia,London,England,12-09-2009,350046,RS Mahanama,B Lee,2009,male,bat,England,IJ Gould,"Asad Rauf,NJ Llong",Lord's,Australia,1,
India,Colombo,Sri Lanka,12-09-2009,403381,BC Broad,AD Mathews,2009,male,bat,Sri Lanka,MG Silva,"HDPK Dharmasena,BR Doctrove",R Premadasa Stadium,Sri Lanka,1,139
India,Colombo,Sri Lanka,14-09-2009,403383,BC Broad,SR Tendulkar,2009,male,bat,India,HDPK Dharmasena,"EAR de Silva,BR Doctrove",R Premadasa Stadium,India,1,46
Australia,Nottingham,England,15-09-2009,350047,RS Mahanama,RT Ponting,2009,male,bat,England,NJ Llong,"Asad Rauf,RA Kettleborough",Trent Bridge,Australia,1,
Australia,Nottingham,England,17-09-2009,350048,RS Mahanama,TD Paine,2009,male,bat,Australia,RA Kettleborough,"Asad Rauf,NJ Llong",Trent Bridge,Australia,1,111
Australia,Chester-le-Street,England,20-09-2009,350049,RS Mahanama,GP Swann,2009,male,field,England,PJ Hartley,"Asad Rauf,NJ Llong",Riverside Ground,England,1,
Sri Lanka,Centurion,South Africa,22-09-2009,415273,JJ Crowe,TM Dilshan,2009/10,male,field,South Africa,SJ Davis,"IJ Gould,SJA Taufel",SuperSport Park,Sri Lanka,1,55
West Indies,Johannesburg,Pakistan,23-09-2009,415274,J Srinath,Umar Akmal,2009/10,male,bat,West Indies,SJA Taufel,"SJ Davis,DJ Harper",New Wanderers Stadium,Pakistan,1,
New Zealand,Centurion,South Africa,24-09-2009,415275,RS Mahanama,WD Parnell,2009/10,male,field,South Africa,DJ Harper,"Aleem Dar,Asad Rauf",SuperSport Park,South Africa,1,
Sri Lanka,Johannesburg,England,25-09-2009,415276,J Srinath,PD Collingwood,2009/10,male,field,England,AL Hill,"Aleem Dar,BF Bowden",New Wanderers Stadium,England,1,
Pakistan,Centurion,India,26-09-2009,415278,RS Mahanama,Shoaib Malik,2009/10,male,bat,Pakistan,IJ Gould,"SJ Davis,SJA Taufel",SuperSport Park,Pakistan,1,54
West Indies,Johannesburg,Australia,26-09-2009,415277,JJ Crowe,MG Johnson,2009/10,male,field,West Indies,BF Bowden,"Asad Rauf,AL Hill",New Wanderers Stadium,Australia,1,50
England,Centurion,South Africa,27-09-2009,415280,RS Mahanama,OA Shah,2009/10,male,bat,England,BF Bowden,"SJ Davis,AL Hill",SuperSport Park,England,1,22
Sri Lanka,Johannesburg,New Zealand,27-09-2009,415279,J Srinath,DL Vettori,2009/10,male,field,Sri Lanka,Aleem Dar,"IJ Gould,DJ Harper",New Wanderers Stadium,New Zealand,1,38
India,Centurion,Australia,28-09-2009,415281,JJ Crowe,,2009/10,male,bat,Australia,Asad Rauf,"BF Bowden,IJ Gould",SuperSport Park,,1,
New Zealand,Johannesburg,England,29-09-2009,415282,RS Mahanama,GD Elliott,2009/10,male,field,New Zealand,Aleem Dar,"Asad Rauf,DJ Harper",New Wanderers Stadium,New Zealand,1,
Pakistan,Centurion,Australia,30-09-2009,415283,J Srinath,MEK Hussey,2009/10,male,field,Australia,IJ Gould,"BF Bowden,AL Hill",SuperSport Park,Australia,1,
West Indies,Johannesburg,India,30-09-2009,415284,JJ Crowe,V Kohli,2009/10,male,field,India,DJ Harper,"Aleem Dar,SJA Taufel",New Wanderers Stadium,India,1,
England,Centurion,Australia,02-10-2009,415285,JJ Crowe,SR Watson,2009/10,male,bat,England,AL Hill,"Aleem Dar,BF Bowden",SuperSport Park,Australia,1,
Pakistan,Johannesburg,New Zealand,03-10-2009,415286,J Srinath,DL Vettori,2009/10,male,bat,Pakistan,DJ Harper,"IJ Gould,SJA Taufel",New Wanderers Stadium,New Zealand,1,
New Zealand,Centurion,Australia,05-10-2009,415287,RS Mahanama,SR Watson,2009/10,male,bat,New Zealand,Asad Rauf,"Aleem Dar,IJ Gould",SuperSport Park,Australia,1,
Australia,Vadodara,India,25-10-2009,416236,BC Broad,MEK Hussey,2009/10,male,bat,Australia,S Asnani,"AM Saheba,SK Tarapore",Reliance Stadium,Australia,1,4
Zimbabwe,Mirpur,Bangladesh,27-10-2009,422626,RS Madugalle,E Chigumbura,2009/10,male,field,Zimbabwe,Enamul Haque,"Aleem Dar,Nadir Shah",Shere Bangla National Stadium,Zimbabwe,1,
Australia,Nagpur,India,28-10-2009,416237,BC Broad,MS Dhoni,2009/10,male,field,Australia,SS Hazare,"AM Saheba,SK Tarapore","""Vidarbha Cricket Association Stadium",India,1,99
Zimbabwe,Mirpur,Bangladesh,29-10-2009,422627,RS Madugalle,Abdur Razzak,2009/10,male,bat,Zimbabwe,Nadir Shah,"Aleem Dar,Enamul Haque",Shere Bangla National Stadium,Bangladesh,1,
Australia,Delhi,India,31-10-2009,416238,BC Broad,Yuvraj Singh,2009/10,male,bat,Australia,SK Tarapore,"SS Hazare,AM Saheba",Feroz Shah Kotla,India,1,
Zimbabwe,Mirpur,Bangladesh,31-10-2009,422628,RS Madugalle,Tamim Iqbal,2009/10,male,field,Bangladesh,Sharfuddoula,"Aleem Dar,Nadir Shah",Shere Bangla National Stadium,Bangladesh,1,
Australia,Chandigarh,India,02-11-2009,416239,BC Broad,SR Watson,2009/10,male,field,India,SS Hazare,"EAR de Silva,AM Saheba","""Punjab Cricket Association Stadium",Australia,1,24
Pakistan,Abu Dhabi,New Zealand,03-11-2009,426720,AJ Pycroft,Shahid Afridi,2009/10,male,bat,Pakistan,Zameer Haider,"Asad Rauf,BNJ Oxenford",Sheikh Zayed Stadium,Pakistan,1,138
Zimbabwe,Chittagong,Bangladesh,03-11-2009,422629,RS Madugalle,Nazmul Hossain,2009/10,male,bat,Zimbabwe,Sharfuddoula,"Aleem Dar,Nadir Shah",Zohur Ahmed Chowdhury Stadium,Bangladesh,1,
Australia,Hyderabad,India,05-11-2009,416240,BC Broad,SR Tendulkar,2009/10,male,bat,Australia,SS Hazare,"EAR de Silva,SK Tarapore","""Rajiv Gandhi International Stadium",Australia,1,3
Zimbabwe,Chittagong,Bangladesh,05-11-2009,422630,RS Madugalle,Naeem Islam,2009/10,male,field,Bangladesh,,"Aleem Dar,Enamul Haque",Zohur Ahmed Chowdhury Stadium,Bangladesh,1,
Pakistan,Abu Dhabi,New Zealand,06-11-2009,426721,AJ Pycroft,BB McCullum,2009/10,male,bat,New Zealand,Asad Rauf,"BNJ Oxenford,Zameer Haider",Sheikh Zayed Stadium,New Zealand,1,64
Australia,Guwahati,India,08-11-2009,416241,BC Broad,DE Bollinger,2009/10,male,bat,India,SS Hazare,"EAR de Silva,SK Tarapore",Nehru Stadium,Australia,1,
Zimbabwe,Benoni,South Africa,08-11-2009,430508,J Srinath,T Taibu,2009/10,male,field,Zimbabwe,JD Cloete,"HDPK Dharmasena,RE Koertzen",Willowmoore Park,South Africa,1,45
Pakistan,Abu Dhabi,New Zealand,09-11-2009,426722,AJ Pycroft,Mohammad Amir,2009/10,male,bat,New Zealand,Zameer Haider,"Nadeem Ghauri,BNJ Oxenford",Sheikh Zayed Stadium,New Zealand,1,7
Zimbabwe,Centurion,South Africa,10-11-2009,430509,J Srinath,JP Duminy,2009/10,male,field,Zimbabwe,RE Koertzen,"JD Cloete,HDPK Dharmasena",SuperSport Park,South Africa,1,212
Pakistan,,New Zealand,12-11-2009,426723,AJ Pycroft,Imran Nazir,2009/10,male,field,New Zealand,,"Nadeem Ghauri,Zameer Haider",Dubai International Cricket Stadium,Pakistan,1,49
Pakistan,,New Zealand,13-11-2009,426724,AJ Pycroft,Umar Akmal,2009/10,male,bat,Pakistan,Ahsan Raza,"Nadeem Ghauri,Zameer Haider",Dubai International Cricket Stadium,Pakistan,1,7
England,Johannesburg,South Africa,13-11-2009,387563,J Srinath,EJG Morgan,2009/10,male,field,South Africa,JD Cloete,"M Erasmus,BG Jerling",New Wanderers Stadium,England,1,1
England,Centurion,South Africa,15-11-2009,387564,J Srinath,LE Bosman,2009/10,male,bat,South Africa,JD Cloete,"M Erasmus,BG Jerling",SuperSport Park,South Africa,1,84
Sri Lanka,Ahmedabad,India,16-11-2009,430881,JJ Crowe,DPMD Jayawardene,2009/10,male,bat,India,AM Saheba,"DJ Harper,AL Hill","""Sardar Patel Stadium",,1,
England,Centurion,South Africa,22-11-2009,387566,J Srinath,PD Collingwood,2009/10,male,field,England,M Erasmus,"BG Jerling,RJ Tucker",SuperSport Park,England,1,
Sri Lanka,Kanpur,India,24-11-2009,430882,JJ Crowe,S Sreesanth,2009/10,male,bat,India,SS Hazare,"AL Hill,NJ Llong",Green Park,India,1,144
Pakistan,Dunedin,New Zealand,24-11-2009,423778,AG Hurst,SE Bond,2009/10,male,field,Pakistan,RE Koertzen,"BR Doctrove,SJA Taufel",University Oval,New Zealand,1,32
West Indies,Brisbane,Australia,26-11-2009,406189,BC Broad,BW Hilfenhaus,2009/10,male,bat,Australia,MR Benson,"Asad Rauf,IJ Gould","""Brisbane Cricket Ground",Australia,1,65
England,Cape Town,South Africa,27-11-2009,387567,J Srinath,AB de Villiers,2009/10,male,bat,South Africa,BG Jerling,"M Erasmus,RJ Tucker",Newlands,South Africa,1,112
England,Port Elizabeth,South Africa,29-11-2009,387568,J Srinath,JM Anderson,2009/10,male,bat,South Africa,JD Cloete,"BG Jerling,RJ Tucker",St George's Park,England,1,
Sri Lanka,Mumbai,India,02-12-2009,430883,JJ Crowe,V Sehwag,2009/10,male,bat,Sri Lanka,SK Tarapore,"DJ Harper,NJ Llong",Brabourne Stadium,India,1,24
Pakistan,Wellington,New Zealand,03-12-2009,423779,AG Hurst,Mohammad Asif,2009/10,male,field,New Zealand,BR Doctrove,"RE Koertzen,SJA Taufel",Basin Reserve,Pakistan,1,141
West Indies,,Australia,04-12-2009,406190,BC Broad,CH Gayle,2009/10,male,bat,West Indies,"Asad Rauf,BNJ Oxenford","Asad Rauf,MR Benson,IJ Gould",Adelaide Oval,,1,
Sri Lanka,Nagpur,India,09-12-2009,430884,JJ Crowe,KC Sangakkara,2009/10,male,field,India,SS Hazare,"AM Saheba,SK Tarapore","""Vidarbha Cricket Association Stadium",Sri Lanka,1,29
Pakistan,Napier,New Zealand,11-12-2009,423780,AG Hurst,DL Vettori,2009/10,male,bat,Pakistan,SJA Taufel,"BR Doctrove,RE Koertzen",McLean Park,,1,
Sri Lanka,Chandigarh,India,12-12-2009,430885,JJ Crowe,Yuvraj Singh,2009/10,male,bat,Sri Lanka,S Asnani,"SS Hazare,SK Tarapore","""Punjab Cricket Association Stadium",India,1,
Sri Lanka,Rajkot,India,15-12-2009,430886,JJ Crowe,V Sehwag,2009/10,male,field,Sri Lanka,SS Hazare,"M Erasmus,SK Tarapore",Madhavrao Scindia Cricket Ground,India,1,3
West Indies,Perth,Australia,16-12-2009,406191,BC Broad,CH Gayle,2009/10,male,bat,Australia,Asad Rauf,"BF Bowden,IJ Gould",Western Australia Cricket Association Ground,Australia,1,35
England,Centurion,South Africa,16-12-2009,387570,RS Mahanama,GP Swann,2009/10,male,field,England,AM Saheba,"Aleem Dar,SJ Davis",SuperSport Park,,1,
Sri Lanka,Nagpur,India,18-12-2009,430887,JJ Crowe,TM Dilshan,2009/10,male,bat,India,SS Hazare,"M Erasmus,SK Tarapore","""Vidarbha Cricket Association Stadium",Sri Lanka,1,
Sri Lanka,Cuttack,India,21-12-2009,430888,AG Hurst,RA Jadeja,2009/10,male,bat,Sri Lanka,SK Tarapore,"M Erasmus,SS Hazare",Barabati Stadium,India,1,
Sri Lanka,Kolkata,India,24-12-2009,430889,AG Hurst,G Gambhir,2009/10,male,bat,Sri Lanka,SK Tarapore,"M Erasmus,SS Hazare",Eden Gardens,India,1,
England,Durban,South Africa,26-12-2009,387571,RS Mahanama,GP Swann,2009/10,male,bat,South Africa,SJ Davis,"Aleem Dar,AM Saheba",Kingsmead,England,1,98
Pakistan,,Australia,26-12-2009,406199,RS Madugalle,SR Watson,2009/10,male,bat,Australia,EAR de Silva,"BR Doctrove,RE Koertzen",Melbourne Cricket Ground,Australia,1,170
Sri Lanka,Delhi,India,27-12-2009,430890,AG Hurst,,2009/10,male,field,India,SS Hazare,"M Erasmus,SK Tarapore",Feroz Shah Kotla,,1,
Pakistan,,Australia,03-01-2010,406200,RS Madugalle,MEK Hussey,2009/10,male,bat,Australia,RE Koertzen,"EAR de Silva,BR Doctrove",Sydney Cricket Ground,Australia,1,36
England,Cape Town,South Africa,03-01-2010,387572,RS Mahanama,GC Smith,2009/10,male,field,England,Aleem Dar,"DJ Harper,AL Hill",Newlands,,1,
Sri Lanka,Mirpur,Bangladesh,04-01-2010,434258,AJ Pycroft,TM Dilshan,2009/10,male,field,Sri Lanka,Nadir Shah,"Enamul Haque,IJ Gould",Shere Bangla National Stadium,Sri Lanka,1,
Sri Lanka,Mirpur,India,05-01-2010,434259,AJ Pycroft,TT Samaraweera,2009/10,male,field,Sri Lanka,Sharfuddoula,"Nadir Shah,SJA Taufel",Shere Bangla National Stadium,Sri Lanka,1,
India,Mirpur,Bangladesh,07-01-2010,434260,AJ Pycroft,MS Dhoni,2009/10,male,bat,Bangladesh,Sharfuddoula,"Enamul Haque,IJ Gould",Shere Bangla National Stadium,India,1,
Sri Lanka,Mirpur,Bangladesh,08-01-2010,434261,AJ Pycroft,WU Tharanga,2009/10,male,field,Sri Lanka,Enamul Haque,"Sharfuddoula,SJA Taufel",Shere Bangla National Stadium,Sri Lanka,1,
Sri Lanka,Mirpur,India,10-01-2010,434262,AJ Pycroft,Z Khan,2009/10,male,bat,Sri Lanka,Sharfuddoula,"Enamul Haque,IJ Gould",Shere Bangla National Stadium,India,1,
India,Mirpur,Bangladesh,11-01-2010,434263,AJ Pycroft,V Kohli,2009/10,male,field,India,Enamul Haque,"Sharfuddoula,SJA Taufel",Shere Bangla National Stadium,India,1,
Sri Lanka,Mirpur,India,13-01-2010,434264,AJ Pycroft,KMDN Kulasekara,2009/10,male,field,Sri Lanka,,"Enamul Haque,IJ Gould",Shere Bangla National Stadium,Sri Lanka,1,
England,Johannesburg,South Africa,14-01-2010,387573,RS Mahanama,"M Morkel,DW Steyn",2009/10,male,bat,England,DJ Harper,"SJ Davis,AL Hill",New Wanderers Stadium,South Africa,1,74
Pakistan,Hobart,Australia,14-01-2010,406201,RS Madugalle,RT Ponting,2009/10,male,bat,Australia,BR Doctrove,"EAR de Silva,RE Koertzen",Bellerive Oval,Australia,1,231
India,Chittagong,Bangladesh,17-01-2010,434256,AJ Pycroft,SR Tendulkar,2009/10,male,field,Bangladesh,Enamul Haque,"BF Bowden,M Erasmus",Zahur Ahmed Chowdhury Stadium,India,1,113
Pakistan,Brisbane,Australia,22-01-2010,406202,RS Madugalle,CL White,2009/10,male,bat,Pakistan,PR Reiffel,"EAR de Silva,RJ Tucker","""Brisbane Cricket Ground",Australia,1,
India,Mirpur,Bangladesh,24-01-2010,434257,AJ Pycroft,Z Khan,2009/10,male,bat,Bangladesh,Sharfuddoula,"BF Bowden,M Erasmus",Shere Bangla National Stadium,India,1,
Pakistan,,Australia,24-01-2010,406203,RS Madugalle,SR Watson,2009/10,male,field,Pakistan,PR Reiffel,"EAR de Silva,RJ Tucker",Sydney Cricket Ground,Australia,1,140
Pakistan,,Australia,26-01-2010,406204,RS Madugalle,RJ Harris,2009/10,male,bat,Australia,RJ Tucker,"EAR de Silva,SJA Taufel",Adelaide Oval,Australia,1,40
Pakistan,Perth,Australia,29-01-2010,406205,RS Madugalle,RJ Harris,2009/10,male,bat,Australia,PR Reiffel,"EAR de Silva,RJ Tucker",Western Australia Cricket Association Ground,Australia,1,135
Pakistan,Perth,Australia,31-01-2010,406206,RS Madugalle,CJ McKay,2009/10,male,bat,Pakistan,RJ Tucker,"EAR de Silva,PR Reiffel",Western Australia Cricket Association Ground,Australia,1,
Bangladesh,Hamilton,New Zealand,03-02-2010,423782,AG Hurst,DL Vettori,2009/10,male,bat,Bangladesh,EA Watkin,"GAV Baxter,CB Gaffaney",Seddon Park,New Zealand,1,
Bangladesh,Napier,New Zealand,05-02-2010,423783,AG Hurst,JDP Oram,2009/10,male,bat,New Zealand,GAV Baxter,"RA Kettleborough,EA Watkin",McLean Park,New Zealand,1,146
Pakistan,,Australia,05-02-2010,406207,RS Madugalle,SW Tait,2009/10,male,bat,Australia,BNJ Oxenford,"PR Reiffel,RJ Tucker",Melbourne Cricket Ground,Australia,1,2
South Africa,Nagpur,India,06-02-2010,441825,AJ Pycroft,HM Amla,2009/10,male,bat,South Africa,SK Tarapore,"SJ Davis,IJ Gould","""Vidarbha Cricket Association Stadium",South Africa,1,6
West Indies,,Australia,07-02-2010,406192,J Srinath,SR Watson,2009/10,male,field,West Indies,PR Reiffel,"BF Bowden,BNJ Oxenford",Melbourne Cricket Ground,Australia,1,113
Bangladesh,Dunedin,New Zealand,08-02-2010,423784,AG Hurst,LRPL Taylor,2009/10,male,field,New Zealand,CB Gaffaney,"AL Hill,RA Kettleborough",University Oval,New Zealand,1,
West Indies,,Australia,09-02-2010,406193,J Srinath,DE Bollinger,2009/10,male,bat,West Indies,PR Reiffel,"BF Bowden,BNJ Oxenford",Adelaide Oval,Australia,1,
Bangladesh,Christchurch,New Zealand,11-02-2010,423785,AG Hurst,MJ Guptill,2009/10,male,field,New Zealand,EA Watkin,"GAV Baxter,RA Kettleborough",AMI Stadium,New Zealand,1,
West Indies,,Australia,12-02-2010,406194,J Srinath,,2009/10,male,field,West Indies,PR Reiffel,"BF Bowden,BNJ Oxenford",Sydney Cricket Ground,,1,
South Africa,Kolkata,India,14-02-2010,441826,AJ Pycroft,HM Amla,2009/10,male,bat,South Africa,AM Saheba,"SJ Davis,IJ Gould",Eden Gardens,India,1,57
West Indies,Brisbane,Australia,14-02-2010,406195,J Srinath,RT Ponting,2009/10,male,field,West Indies,BNJ Oxenford,"BF Bowden,PR Reiffel","""Brisbane Cricket Ground",Australia,1,50
Bangladesh,Hamilton,New Zealand,15-02-2010,423786,AG Hurst,MJ Guptill,2009/10,male,field,Bangladesh,SJA Taufel,"RE Koertzen,RJ Tucker",Seddon Park,New Zealand,1,121
Pakistan,,England,19-02-2010,440945,RS Madugalle,EJG Morgan,2009/10,male,bat,Pakistan,Enamul Haque,"EAR de Silva,HDPK Dharmasena",Dubai International Cricket Stadium,England,1,
West Indies,,Australia,19-02-2010,406196,J Srinath,JR Hopes,2009/10,male,bat,Australia,PR Reiffel,"BF Bowden,BNJ Oxenford",Melbourne Cricket Ground,Australia,1,125
Pakistan,,England,20-02-2010,440946,RS Madugalle,Abdul Razzaq,2009/10,male,field,Pakistan,HDPK Dharmasena,"EAR de Silva,Enamul Haque",Dubai International Cricket Stadium,Pakistan,1,
West Indies,Hobart,Australia,21-02-2010,406197,J Srinath,SW Tait,2009/10,male,bat,Australia,RJ Tucker,"BNJ Oxenford,PR Reiffel",Bellerive Oval,Australia,1,38
South Africa,Jaipur,India,21-02-2010,441827,AJ Pycroft,RA Jadeja,2009/10,male,field,South Africa,SS Hazare,"AM Saheba,SK Tarapore",Sawai Mansingh Stadium,India,1,1
West Indies,,Australia,23-02-2010,406198,J Srinath,DA Warner,2009/10,male,bat,West Indies,PR Reiffel,"BNJ Oxenford,RJ Tucker",Sydney Cricket Ground,Australia,1,
South Africa,Gwalior,India,24-02-2010,441828,AJ Pycroft,SR Tendulkar,2009/10,male,bat,India,SS Hazare,"IJ Gould,SK Tarapore",Captain Roop Singh Stadium,India,1,153
Australia,Wellington,New Zealand,26-02-2010,423787,RS Madugalle,MG Johnson,2009/10,male,bat,New Zealand,EA Watkin,"GAV Baxter,BF Bowden",Westpac Stadium,Australia,1,
South Africa,Ahmedabad,India,27-02-2010,441829,AJ Pycroft,AB de Villiers,2009/10,male,bat,South Africa,SK Tarapore,"IJ Gould,SS Hazare","""Sardar Patel Stadium",South Africa,1,90
Australia,Christchurch,New Zealand,28-02-2010,423788,RS Madugalle,BB McCullum,2009/10,male,bat,New Zealand,GAV Baxter,"CB Gaffaney,AL Hill",AMI Stadium,,1,
Zimbabwe,Trinidad,West Indies,28-02-2010,439139,RS Mahanama,AG Cremer,2009/10,male,bat,Zimbabwe,GE Greaves,"CR Duncan,NA Malcolm","""Queen's Park Oval",Zimbabwe,1,26
England,Mirpur,Bangladesh,28-02-2010,426420,JJ Crowe,Tamim Iqbal,2009/10,male,field,England,Sharfuddoula,"Nadir Shah,RJ Tucker",Shere Bangla National Stadium,England,1,
England,Mirpur,Bangladesh,02-03-2010,426421,JJ Crowe,EJG Morgan,2009/10,male,field,England,Sharfuddoula,"Nadir Shah,RJ Tucker",Shere Bangla National Stadium,England,1,
